"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"45" "90763_232A_S2_L001_R1_001" "90768_044A_S16_L001_R1_001" 128 172 0.744186046511628 0.361344537815126 476
"46" "90763_232A_S2_L001_R1_001" "90768_054A_S17_L001_R1_001" 20 25 0.8 0.0525210084033613 476
"47" "90763_232A_S2_L001_R1_001" "90768_055A_S18_L001_R1_001" 141 191 0.738219895287958 0.401260504201681 476
"48" "90763_232A_S2_L001_R1_001" "90768_056A_S19_L001_R1_001" 39 50 0.78 0.105042016806723 476
"49" "90763_232A_S2_L001_R1_001" "90768_057A_S20_L001_R1_001" 91 124 0.733870967741935 0.260504201680672 476
"50" "90763_232A_S2_L001_R1_001" "90768_061A_S21_L001_R1_001" 27 34 0.794117647058823 0.0714285714285714 476
"51" "90763_232A_S2_L001_R1_001" "90768_064A_S22_L001_R1_001" 65 84 0.773809523809524 0.176470588235294 476
"52" "90763_232A_S2_L001_R1_001" "90768_067A_S23_L001_R1_001" 87 111 0.783783783783784 0.233193277310924 476
"53" "90763_232A_S2_L001_R1_001" "90768_075A_S24_L001_R1_001" 129 163 0.791411042944785 0.342436974789916 476
"54" "90763_232A_S2_L001_R1_001" "90768_076A_S25_L001_R1_001" 70 93 0.752688172043011 0.195378151260504 476
"55" "90763_232A_S2_L001_R1_001" "90768_077A_S26_L001_R1_001" 78 105 0.742857142857143 0.220588235294118 476
"56" "90763_232A_S2_L001_R1_001" "90768_078A_S27_L001_R1_001" 185 237 0.780590717299578 0.497899159663866 476
"57" "90763_232A_S2_L001_R1_001" "90768_083A_S28_L001_R1_001" 75 102 0.735294117647059 0.214285714285714 476
"58" "90763_232A_S2_L001_R1_001" "90768_084A_S29_L001_R1_001" 92 116 0.793103448275862 0.243697478991597 476
"59" "90763_232A_S2_L001_R1_001" "90768_088A_S30_L001_R1_001" 31 40 0.775 0.0840336134453782 476
"60" "90763_232A_S2_L001_R1_001" "90768_090A_S31_L001_R1_001" 8 11 0.727272727272727 0.023109243697479 476
"61" "90763_232A_S2_L001_R1_001" "90768_104A_S32_L001_R1_001" 5 6 0.833333333333333 0.0126050420168067 476
"62" "90763_236A_S3_L001_R1_001" "90763_237A_S4_L001_R1_001" 78 103 0.757281553398058 0.216386554621849 476
"63" "90763_236A_S3_L001_R1_001" "90763_238A_S5_L001_R1_001" 128 179 0.715083798882682 0.376050420168067 476
"64" "90763_236A_S3_L001_R1_001" "90768_005A_S6_L001_R1_001" 165 217 0.76036866359447 0.455882352941176 476
"65" "90763_236A_S3_L001_R1_001" "90768_009A_S7_L001_R1_001" 32 45 0.711111111111111 0.0945378151260504 476
"66" "90763_236A_S3_L001_R1_001" "90768_014A_S8_L001_R1_001" 24 36 0.666666666666667 0.0756302521008403 476
"67" "90763_236A_S3_L001_R1_001" "90768_015A_S9_L001_R1_001" 76 108 0.703703703703704 0.226890756302521 476
"68" "90763_236A_S3_L001_R1_001" "90768_018A_S10_L001_R1_001" 34 53 0.641509433962264 0.111344537815126 476
"69" "90763_236A_S3_L001_R1_001" "90768_027A_S11_L001_R1_001" 95 128 0.7421875 0.26890756302521 476
"70" "90763_236A_S3_L001_R1_001" "90768_029A_S12_L001_R1_001" 108 155 0.696774193548387 0.32563025210084 476
"71" "90763_236A_S3_L001_R1_001" "90768_034A_S13_L001_R1_001" 33 48 0.6875 0.100840336134454 476
"72" "90763_236A_S3_L001_R1_001" "90768_040A_S14_L001_R1_001" 88 129 0.682170542635659 0.271008403361345 476
"73" "90763_236A_S3_L001_R1_001" "90768_042A_S15_L001_R1_001" 75 104 0.721153846153846 0.218487394957983 476
"74" "90763_236A_S3_L001_R1_001" "90768_044A_S16_L001_R1_001" 117 175 0.668571428571429 0.367647058823529 476
"75" "90763_236A_S3_L001_R1_001" "90768_054A_S17_L001_R1_001" 19 24 0.791666666666667 0.0504201680672269 476
"76" "90763_236A_S3_L001_R1_001" "90768_055A_S18_L001_R1_001" 142 192 0.739583333333333 0.403361344537815 476
"77" "90763_236A_S3_L001_R1_001" "90768_056A_S19_L001_R1_001" 37 49 0.755102040816326 0.102941176470588 476
"78" "90763_236A_S3_L001_R1_001" "90768_057A_S20_L001_R1_001" 83 123 0.67479674796748 0.258403361344538 476
"79" "90763_236A_S3_L001_R1_001" "90768_061A_S21_L001_R1_001" 21 34 0.617647058823529 0.0714285714285714 476
"80" "90763_236A_S3_L001_R1_001" "90768_064A_S22_L001_R1_001" 65 84 0.773809523809524 0.176470588235294 476
"81" "90763_236A_S3_L001_R1_001" "90768_067A_S23_L001_R1_001" 74 109 0.678899082568807 0.228991596638655 476
"82" "90763_236A_S3_L001_R1_001" "90768_075A_S24_L001_R1_001" 128 168 0.761904761904762 0.352941176470588 476
"83" "90763_236A_S3_L001_R1_001" "90768_076A_S25_L001_R1_001" 64 92 0.695652173913043 0.19327731092437 476
"84" "90763_236A_S3_L001_R1_001" "90768_077A_S26_L001_R1_001" 76 105 0.723809523809524 0.220588235294118 476
"85" "90763_236A_S3_L001_R1_001" "90768_078A_S27_L001_R1_001" 191 251 0.760956175298805 0.527310924369748 476
"86" "90763_236A_S3_L001_R1_001" "90768_083A_S28_L001_R1_001" 78 103 0.757281553398058 0.216386554621849 476
"87" "90763_236A_S3_L001_R1_001" "90768_084A_S29_L001_R1_001" 85 115 0.739130434782609 0.241596638655462 476
"88" "90763_236A_S3_L001_R1_001" "90768_088A_S30_L001_R1_001" 26 39 0.666666666666667 0.0819327731092437 476
"89" "90763_236A_S3_L001_R1_001" "90768_090A_S31_L001_R1_001" 5 10 0.5 0.0210084033613445 476
"90" "90763_236A_S3_L001_R1_001" "90768_104A_S32_L001_R1_001" 5 6 0.833333333333333 0.0126050420168067 476
"91" "90763_237A_S4_L001_R1_001" "90763_238A_S5_L001_R1_001" 76 99 0.767676767676768 0.207983193277311 476
"92" "90763_237A_S4_L001_R1_001" "90768_005A_S6_L001_R1_001" 75 94 0.797872340425532 0.197478991596639 476
