"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"53" "90763_232C_S66_L001_R1_001" "90768_075C_S88_L001_R1_001" 4 6 0.666666666666667 0.0126050420168067 476
"54" "90763_232C_S66_L001_R1_001" "90768_076C_S89_L001_R1_001" 8 9 0.888888888888889 0.0189075630252101 476
"55" "90763_232C_S66_L001_R1_001" "90768_077C_S90_L001_R1_001" 4 6 0.666666666666667 0.0126050420168067 476
"56" "90763_232C_S66_L001_R1_001" "90768_078C_S91_L001_R1_001" 29 41 0.707317073170732 0.0861344537815126 476
"57" "90763_232C_S66_L001_R1_001" "90768_083C_S92_L001_R1_001" 0 1 0 0.00210084033613445 476
"58" "90763_232C_S66_L001_R1_001" "90768_084C_S93_L001_R1_001" 3 4 0.75 0.00840336134453781 476
"59" "90763_232C_S66_L001_R1_001" "90768_088C_S94_L001_R1_001" 1 1 1 0.00210084033613445 476
"60" "90763_232C_S66_L001_R1_001" "90768_090C_S95_L001_R1_001" 0 0 NA 0 476
"61" "90763_232C_S66_L001_R1_001" "90768_104C_S96_L001_R1_001" 1 1 1 0.00210084033613445 476
"62" "90763_236C_S67_L001_R1_001" "90763_237C_S68_L001_R1_001" 26 33 0.787878787878788 0.069327731092437 476
"63" "90763_236C_S67_L001_R1_001" "90763_238C_S69_L001_R1_001" 115 166 0.692771084337349 0.348739495798319 476
"64" "90763_236C_S67_L001_R1_001" "90768_005C_S70_L001_R1_001" 209 311 0.672025723472669 0.653361344537815 476
"65" "90763_236C_S67_L001_R1_001" "90768_009C_S71_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"66" "90763_236C_S67_L001_R1_001" "90768_014C_S72_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"67" "90763_236C_S67_L001_R1_001" "90768_015C_S73_L001_R1_001" 6 11 0.545454545454545 0.023109243697479 476
"68" "90763_236C_S67_L001_R1_001" "90768_018C_S74_L001_R1_001" 0 1 0 0.00210084033613445 476
"69" "90763_236C_S67_L001_R1_001" "90768_027C_S75_L001_R1_001" 13 17 0.764705882352941 0.0357142857142857 476
"70" "90763_236C_S67_L001_R1_001" "90768_029C_S76_L001_R1_001" 66 98 0.673469387755102 0.205882352941176 476
"71" "90763_236C_S67_L001_R1_001" "90768_034C_S77_L001_R1_001" 3 4 0.75 0.00840336134453781 476
"72" "90763_236C_S67_L001_R1_001" "90768_040C_S78_L001_R1_001" 26 39 0.666666666666667 0.0819327731092437 476
"73" "90763_236C_S67_L001_R1_001" "90768_042C_S79_L001_R1_001" 12 16 0.75 0.0336134453781513 476
"74" "90763_236C_S67_L001_R1_001" "90768_044C_S80_L001_R1_001" 88 132 0.666666666666667 0.277310924369748 476
"75" "90763_236C_S67_L001_R1_001" "90768_054C_S81_L001_R1_001" 3 3 1 0.00630252100840336 476
"76" "90763_236C_S67_L001_R1_001" "90768_055C_S82_L001_R1_001" 110 144 0.763888888888889 0.302521008403361 476
"77" "90763_236C_S67_L001_R1_001" "90768_056C_S83_L001_R1_001" 2 4 0.5 0.00840336134453781 476
"78" "90763_236C_S67_L001_R1_001" "90768_057C_S84_L001_R1_001" 11 16 0.6875 0.0336134453781513 476
"79" "90763_236C_S67_L001_R1_001" "90768_061C_S85_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"80" "90763_236C_S67_L001_R1_001" "90768_064C_S86_L001_R1_001" 3 7 0.428571428571429 0.0147058823529412 476
"81" "90763_236C_S67_L001_R1_001" "90768_067C_S87_L001_R1_001" 3 5 0.6 0.0105042016806723 476
"82" "90763_236C_S67_L001_R1_001" "90768_075C_S88_L001_R1_001" 23 39 0.58974358974359 0.0819327731092437 476
"83" "90763_236C_S67_L001_R1_001" "90768_076C_S89_L001_R1_001" 13 17 0.764705882352941 0.0357142857142857 476
"84" "90763_236C_S67_L001_R1_001" "90768_077C_S90_L001_R1_001" 6 8 0.75 0.0168067226890756 476
"85" "90763_236C_S67_L001_R1_001" "90768_078C_S91_L001_R1_001" 100 128 0.78125 0.26890756302521 476
"86" "90763_236C_S67_L001_R1_001" "90768_083C_S92_L001_R1_001" 0 1 0 0.00210084033613445 476
"87" "90763_236C_S67_L001_R1_001" "90768_084C_S93_L001_R1_001" 6 10 0.6 0.0210084033613445 476
"88" "90763_236C_S67_L001_R1_001" "90768_088C_S94_L001_R1_001" 0 1 0 0.00210084033613445 476
"89" "90763_236C_S67_L001_R1_001" "90768_090C_S95_L001_R1_001" 1 1 1 0.00210084033613445 476
"90" "90763_236C_S67_L001_R1_001" "90768_104C_S96_L001_R1_001" 0 1 0 0.00210084033613445 476
"91" "90763_237C_S68_L001_R1_001" "90763_238C_S69_L001_R1_001" 18 21 0.857142857142857 0.0441176470588235 476
"92" "90763_237C_S68_L001_R1_001" "90768_005C_S70_L001_R1_001" 24 30 0.8 0.0630252100840336 476
"93" "90763_237C_S68_L001_R1_001" "90768_009C_S71_L001_R1_001" 1 1 1 0.00210084033613445 476
