"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"470" "90768_076A_S25_L001_R1_001" "90768_078A_S27_L001_R1_001" 66 83 0.795180722891566 0.17436974789916 476
"471" "90768_076A_S25_L001_R1_001" "90768_083A_S28_L001_R1_001" 20 29 0.689655172413793 0.0609243697478992 476
"472" "90768_076A_S25_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"473" "90768_076A_S25_L001_R1_001" "90768_088A_S30_L001_R1_001" 10 14 0.714285714285714 0.0294117647058824 476
"474" "90768_076A_S25_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"475" "90768_076A_S25_L001_R1_001" "90768_104A_S32_L001_R1_001" 6 7 0.857142857142857 0.0147058823529412 476
"476" "90768_077A_S26_L001_R1_001" "90768_078A_S27_L001_R1_001" 28 44 0.636363636363636 0.092436974789916 476
"477" "90768_077A_S26_L001_R1_001" "90768_083A_S28_L001_R1_001" 15 23 0.652173913043478 0.0483193277310924 476
"478" "90768_077A_S26_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"479" "90768_077A_S26_L001_R1_001" "90768_088A_S30_L001_R1_001" 10 14 0.714285714285714 0.0294117647058824 476
"480" "90768_077A_S26_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"481" "90768_077A_S26_L001_R1_001" "90768_104A_S32_L001_R1_001" 6 7 0.857142857142857 0.0147058823529412 476
"482" "90768_078A_S27_L001_R1_001" "90768_083A_S28_L001_R1_001" 22 28 0.785714285714286 0.0588235294117647 476
"483" "90768_078A_S27_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"484" "90768_078A_S27_L001_R1_001" "90768_088A_S30_L001_R1_001" 11 14 0.785714285714286 0.0294117647058824 476
"485" "90768_078A_S27_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"486" "90768_078A_S27_L001_R1_001" "90768_104A_S32_L001_R1_001" 6 7 0.857142857142857 0.0147058823529412 476
"487" "90768_083A_S28_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"488" "90768_083A_S28_L001_R1_001" "90768_088A_S30_L001_R1_001" 10 13 0.769230769230769 0.0273109243697479 476
"489" "90768_083A_S28_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"490" "90768_083A_S28_L001_R1_001" "90768_104A_S32_L001_R1_001" 3 6 0.5 0.0126050420168067 476
"491" "90768_084A_S29_L001_R1_001" "90768_088A_S30_L001_R1_001" 0 0 NA 0 476
"492" "90768_084A_S29_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"493" "90768_084A_S29_L001_R1_001" "90768_104A_S32_L001_R1_001" 0 0 NA 0 476
"494" "90768_088A_S30_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"495" "90768_088A_S30_L001_R1_001" "90768_104A_S32_L001_R1_001" 3 6 0.5 0.0126050420168067 476
"496" "90768_090A_S31_L001_R1_001" "90768_104A_S32_L001_R1_001" 0 0 NA 0 476
